2016-11-15 10:52:55 862 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：entry6Flag=0
2016-11-15 10:52:55 862 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：etcClassDiffFlag=0
2016-11-15 10:52:55 862 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：etcExitCode=0
2016-11-15 10:52:55 862 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：etcExitListCode=0
2016-11-15 10:52:55 863 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：etcTscFunction=0
2016-11-15 10:52:55 863 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：fareInputFun=1
2016-11-15 10:52:55 863 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：fullKeyboardFunc=1
2016-11-15 10:52:55 863 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：fullVehPlateCheckFlag=0
2016-11-15 10:52:55 863 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：issuerflag=0
2016-11-15 10:52:55 863 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：lprCaptureMode=0
2016-11-15 10:52:55 864 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：lprPlateMode=0
2016-11-15 10:52:55 864 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：lprmode=0
2016-11-15 10:52:55 864 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：manualAutoFunction=1
2016-11-15 10:52:55 900 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：manualAutoLevel=0
2016-11-15 10:52:55 900 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：onlineMode=1
2016-11-15 10:52:55 900 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：optimisedforBlack=0
2016-11-15 10:52:55 900 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：paperCardFlag=0
2016-11-15 10:52:55 900 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：pcKeyboardCode=1
2016-11-15 10:52:55 901 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：printflag=0
2016-11-15 10:52:55 901 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：serviceCardEntry=7012,7013,7014,7015
2016-11-15 10:52:55 901 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：serviceCardExit=7012,7013,7014,7015,4914
2016-11-15 10:52:55 901 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：serviceCardFunc=0
2016-11-15 10:52:55 901 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：simuConfrimFlag=1
2016-11-15 10:52:55 901 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：tempFunction=1
2016-11-15 10:52:55 902 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：towFlag=0
2016-11-15 10:52:55 902 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：trackFunction=1
2016-11-15 10:52:55 902 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：truckETCDisEndTime=2017-10-01 00:00:00
2016-11-15 10:52:55 902 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：truckETCDisFun=0
2016-11-15 10:52:55 902 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：truckETCDisRate1=0.9
2016-11-15 10:52:55 902 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：truckETCDisRate2=0.98
2016-11-15 10:52:55 903 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：truckETCDisStartTime=2016-10-01 00:00:00
2016-11-15 10:52:55 903 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：unEncryptFunction=1
2016-11-15 10:52:55 903 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：unisPAT=1
2016-11-15 10:52:55 903 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：videoSocketNum=1
2016-11-15 10:52:55 903 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneKeyboard.properties：fullKeyboardPath=path1
2016-11-15 10:52:55 903 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneKeyboard.properties：path1=resource/template/WangluKeyboard.properties
2016-11-15 10:52:55 904 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneKeyboard.properties：path2=resource/template/TengHaoKeyboard.properties
2016-11-15 10:52:55 904 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneLPR.properties：lprDLL1=resource\dll\lpr\signalway\LPR_Signalway.dll
2016-11-15 10:52:55 904 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneLPR.properties：lprDLL2=resource\dll\lpr\hanwang\LPR.dll
2016-11-15 10:52:55 904 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneLPR.properties：lprDLL3=resource\dll\lpr\deya\LPR.dll
2016-11-15 10:52:55 904 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneLPR.properties：lprDLL4=resource\dll\lpr\hikvision\PRDLL.dll
